postal_code,district,district_grp,state,zone,metro,tier,city
508243,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508244,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508245,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508246,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508247,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508248,nalgonda,nalgonda,telangana,south,no,tier3,devarakonda
508250,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508252,nalgonda,nalgonda,telangana,south,no,tier3,choutuppal
508253,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508254,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508255,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508256,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508257,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508258,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508266,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508277,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508278,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508279,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508280,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508284,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508285,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508286,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508355,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508373,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508374,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
508376,nalgonda,nalgonda,telangana,south,no,tier3,mahabub nagar
508377,nalgonda,nalgonda,telangana,south,no,tier3,nalgonda
509001,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509002,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509102,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509103,mahabub nagar,mahabub nagar,telangana,south,no,tier3,wanaparthy
509104,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509105,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509106,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509110,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509120,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509125,mahabub nagar,mahabub nagar,telangana,south,no,tier3,gadwal
509126,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509127,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509128,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509129,mahabub nagar,mahabub nagar,telangana,south,no,tier3,macherla
509130,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509131,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509132,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509133,mahabub nagar,mahabub nagar,telangana,south,no,tier3,gadwal
509135,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509152,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509153,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509201,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509202,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509203,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509204,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509205,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509206,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509207,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509208,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509209,mahabub nagar,mahabub nagar,telangana,south,no,tier3,nagarkurnool
509210,mahabub nagar,mahabub nagar,telangana,south,no,tier3,narayanpet
509215,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509216,mahabub nagar,mahabub nagar,telangana,south,no,tier3,shadnagar
509217,k.v.rangareddy,k.v.rangareddy,telangana,south,no,tier3,mahboobnagar
509219,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509228,mahabub nagar,mahabub nagar,telangana,south,no,tier3,shadnagar
509235,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509301,mahabub nagar,mahabub nagar,telangana,south,no,tier3,jadcherla
509302,mahabub nagar,mahabub nagar,telangana,south,no,tier3,jadcherla
509311,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509320,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509321,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509324,mahabub nagar,mahabub nagar,telangana,south,no,tier3,kalwakurthy
509325,k.v.rangareddy,k.v.rangareddy,telangana,south,no,tier3,mahabub nagar
509326,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509327,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509334,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509335,k.v.rangareddy,k.v.rangareddy,telangana,south,no,tier3,mahabub nagar
509336,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509337,k.v.rangareddy,k.v.rangareddy,telangana,south,no,tier3,mahabub nagar
509338,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509339,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509340,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509349,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509350,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509351,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509352,mahabub nagar,mahabub nagar,telangana,south,no,tier3,krishna
509353,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509357,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509358,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahboobnagar
509360,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509371,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509375,mahabub nagar,mahabub nagar,telangana,south,no,tier3,lingotam
509376,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509380,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509381,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509382,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509385,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509401,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509406,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509407,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509408,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509409,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509410,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahboobnagar
509411,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
509412,mahabub nagar,mahabub nagar,telangana,south,no,tier3,mahabub nagar
515001,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515002,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515003,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515004,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515005,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515101,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515110,ananthapur,ananthapur,andhra pradesh,south,no,tier3,penukonda
515122,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515123,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515124,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515133,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515134,ananthapur,ananthapur,andhra pradesh,south,no,tier3,puttaparthi
515144,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515154,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515159,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515164,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515201,ananthapur,ananthapur,andhra pradesh,south,no,tier3,hindupur
515202,ananthapur,ananthapur,andhra pradesh,south,no,tier3,hindupur
515211,ananthapur,ananthapur,andhra pradesh,south,no,tier3,hindupur
515212,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515231,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515241,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515261,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515271,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515281,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515286,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515291,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515301,ananthapur,ananthapur,andhra pradesh,south,no,tier3,madakasira
515303,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515305,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515311,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515321,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515331,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515341,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515401,ananthapur,ananthapur,andhra pradesh,south,no,tier3,gooty
515402,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515405,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515408,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515411,ananthapur,ananthapur,andhra pradesh,south,no,tier3,tadipatri
515413,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515414,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515415,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515425,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515435,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515445,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515455,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515465,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515501,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515511,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515521,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515531,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515541,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515551,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515556,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515561,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515571,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515581,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515591,ananthapur,ananthapur,andhra pradesh,south,no,tier3,kadiri
515601,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515611,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515621,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515631,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515641,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515651,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515661,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515671,ananthapur,ananthapur,andhra pradesh,south,no,tier3,dharmavaram
515672,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515701,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515711,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515721,ananthapur,ananthapur,andhra pradesh,south,no,tier3,kandukur
515722,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515731,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515741,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515751,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515761,ananthapur,ananthapur,andhra pradesh,south,no,tier3,kalyandurg
515763,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515765,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515766,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515767,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515774,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515775,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515787,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515801,ananthapur,ananthapur,andhra pradesh,south,no,tier3,guntakal
515803,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515812,ananthapur,ananthapur,andhra pradesh,south,no,tier3,uravakonda
515822,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515832,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515842,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515863,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515865,ananthapur,ananthapur,andhra pradesh,south,no,tier3,rayadurg
515867,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515870,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
515871,ananthapur,ananthapur,andhra pradesh,south,no,tier3,bommanahal
515872,ananthapur,ananthapur,andhra pradesh,south,no,tier3,anantapur
516001,cuddapah,cuddapah,andhra pradesh,south,no,tier3,kadapa
516002,cuddapah,cuddapah,andhra pradesh,south,no,tier3,kadapa
516003,cuddapah,cuddapah,andhra pradesh,south,no,tier3,kadapa
516004,cuddapah,cuddapah,andhra pradesh,south,no,tier3,kadapa
516005,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516101,cuddapah,cuddapah,andhra pradesh,south,no,tier3,kodur
516104,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516105,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516107,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516108,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516110,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516115,cuddapah,cuddapah,andhra pradesh,south,no,tier3,rajampet
516126,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516127,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516128,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516129,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516130,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516150,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516151,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516152,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516162,cuddapah,cuddapah,andhra pradesh,south,no,tier3,chennur
516163,cuddapah,cuddapah,andhra pradesh,south,no,tier3,chennur
516172,cuddapah,cuddapah,andhra pradesh,south,no,tier3,mydukur
516173,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516175,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516193,cuddapah,cuddapah,andhra pradesh,south,no,tier3,porumamilla
516203,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516213,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516214,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516215,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516216,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516217,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516218,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516227,cuddapah,cuddapah,andhra pradesh,south,no,tier3,badvel
516228,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516233,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516237,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516247,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516257,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516259,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516267,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516268,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
516269,cuddapah,cuddapah,andhra pradesh,south,no,tier3,rayachoty
516270,cuddapah,cuddapah,andhra pradesh,south,no,tier3,cuddapah
